datahora,uf_nome,municipio_nome,longitude,latitude,co_ppb,no2_ppb,o3_ppb,pm25_ugm3,so2_ugm3,precipitacao_mmdia,temperatura_c,umidade_relativa_percentual,vento_direcao_grau,vento_velocidade_ms,RiscoFogoMedia
2018-05-30 00:00:00,MATO GROSSO,RIBEIRÃO CASCALHEIRA,-51.8244,-12.9367,80.8,0.5,9.6,3.1,0.2,0.0,23.9,91,99,2.0,1.0
2018-05-30 00:00:00,MATO GROSSO,SANTA CARMEM,-55.2788,-11.9746,103.3,0.4,9.8,11.3,0.5,0.0,23.6,94,108,1.7,0.6
2018-05-30 00:00:00,MATO GROSSO,SINOP,-55.5176,-11.8508,107.5,0.5,9.8,12.2,0.7,0.0,23.8,94,110,1.7,0.7526315789473684
2018-05-30 00:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,75.2,0.4,10.6,1.4,0.2,0.0,25.4,90,113,2.2,0.5666666666666667
2018-05-30 00:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,103.7,0.4,6.3,13.5,0.4,0.0,24.3,94,103,1.7,0.8428571428571429
2018-05-30 00:00:00,MATO GROSSO,TANGARÁ DA SERRA,-57.4907,-14.6214,105.0,1.3,5.7,13.0,0.4,0.0,24.4,93,46,2.2,0.8800000000000001
2018-05-30 00:00:00,MATO GROSSO,UNIÃO DO SUL,-54.3696,-11.5309,148.4,0.7,9.3,20.4,0.5,0.0,23.8,94,99,1.9,0.3
2018-05-30 12:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,127.7,0.1,10.1,16.7,0.4,,24.1,94,54,2.7,1.0
2018-05-30 12:00:00,MATO GROSSO,NOVA XAVANTINA,-52.352,-14.6794,104.0,0.4,14.7,23.7,0.4,,23.5,91,89,2.8,0.9
2018-05-31 00:00:00,MATO GROSSO,ALTA FLORESTA,-56.084,-9.8715,140.7,1.3,5.2,16.7,0.5,0.0,24.0,94,117,2.7,1.0
2018-05-31 00:00:00,MATO GROSSO,ALTO ARAGUAIA,-53.2169,-17.3157,78.7,0.7,14.8,7.2,0.3,0.0,21.6,93,100,1.7,1.0
2018-05-31 00:00:00,MATO GROSSO,ALTO BOA VISTA,-51.3744,-11.6724,104.3,0.7,8.9,7.2,0.5,0.0,24.3,90,102,2.1,0.75
2018-05-31 00:00:00,MATO GROSSO,ARAGUAIANA,-51.8341,-15.7291,96.8,1.4,4.7,6.5,0.4,0.0,23.0,91,150,1.9,1.0
2018-05-31 00:00:00,MATO GROSSO,BRASNORTE,-58.005,-12.1227,163.9,1.2,1.0,18.5,0.3,0.0,23.5,94,97,2.3,0.7941176470588235
2018-05-31 00:00:00,MATO GROSSO,CAMPOS DE JÚLIO,-59.2645,-13.7224,94.0,0.5,6.0,8.3,0.2,0.0,23.4,93,54,2.2,1.0
2018-05-31 00:00:00,MATO GROSSO,CANARANA,-52.2691,-13.5565,79.7,0.8,8.9,4.0,0.3,0.0,23.2,90,99,2.4,0.7888888888888889
2018-05-31 00:00:00,MATO GROSSO,CLÁUDIA,-54.8763,-11.5057,139.8,0.7,7.7,16.5,0.5,0.0,23.8,93,106,1.8,0.4000000000000001
2018-05-31 00:00:00,MATO GROSSO,COCALINHO,-51.0002,-14.3903,82.4,0.9,6.6,3.2,0.2,0.0,23.1,90,124,2.8,0.3
2018-05-31 00:00:00,MATO GROSSO,COMODORO,-59.7869,-13.6581,93.3,0.3,5.5,9.4,0.2,0.0,23.3,95,54,2.1,0.5
2018-05-31 00:00:00,MATO GROSSO,CONFRESA,-51.5699,-10.6437,81.1,0.2,11.3,3.4,0.4,0.0,23.6,92,98,2.2,1.0
2018-05-31 00:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,241.1,2.1,7.7,35.1,1.1,0.0,23.2,94,104,1.7,0.5599999999999999
2018-05-31 00:00:00,MATO GROSSO,GAÚCHA DO NORTE,-53.2544,-13.1814,96.9,0.3,2.4,8.3,0.1,0.0,23.3,93,101,1.7,0.8250000000000001
2018-05-31 00:00:00,MATO GROSSO,ITAÚBA,-55.2485,-11.008,116.6,1.0,5.5,11.4,0.4,0.0,24.3,93,110,2.0,0.3
2018-05-31 00:00:00,MATO GROSSO,ITIQUIRA,-54.1447,-17.2033,89.1,1.2,8.4,6.8,0.3,0.0,22.8,92,84,2.3,0.8999999999999999
2018-05-31 00:00:00,MATO GROSSO,LUCIARA,-50.668,-11.2234,79.3,0.2,10.8,1.5,0.3,0.0,24.9,90,109,2.1,0.8941176470588236
2018-05-31 00:00:00,MATO GROSSO,NOVA BANDEIRANTES,-57.814,-9.8494,100.7,0.3,2.1,9.3,0.1,0.0,24.8,94,83,1.5,1.0
2018-05-31 00:00:00,MATO GROSSO,NOVA MARINGÁ,-57.0923,-13.0314,150.8,0.8,0.8,13.5,0.1,0.0,22.9,94,89,2.2,0.46171875
2018-05-31 00:00:00,MATO GROSSO,NOVA MUTUM,-56.0849,-13.8255,92.5,0.5,6.4,3.6,0.2,0.0,23.6,93,65,2.0,0.5
2018-05-31 00:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,91.4,0.2,9.2,5.6,0.2,0.0,23.4,94,97,1.7,0.7727272727272727
2018-05-31 00:00:00,MATO GROSSO,NOVA XAVANTINA,-52.352,-14.6794,148.2,1.6,8.5,18.3,0.5,0.0,22.6,91,114,2.6,0.9
2018-05-31 00:00:00,MATO GROSSO,NOVO MUNDO,-55.178,-9.9753,89.7,0.8,5.9,7.4,0.3,0.0,24.6,92,104,2.1,0.7999999999999999
2018-05-31 00:00:00,MATO GROSSO,QUERÊNCIA,-52.2082,-12.5942,103.9,0.6,9.5,8.6,0.5,0.0,23.5,91,99,1.9,0.915
2018-05-31 00:00:00,MATO GROSSO,ROSÁRIO OESTE,-56.4236,-14.8259,117.8,1.9,3.4,6.2,0.5,0.0,24.8,91,52,2.3,0.9291666666666667
2018-05-31 00:00:00,MATO GROSSO,SINOP,-55.5176,-11.8508,112.7,0.5,9.1,10.3,0.6,0.0,23.6,94,110,1.7,0.45454545454545453
2018-05-31 00:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,76.9,0.2,13.0,0.6,0.4,0.0,25.0,89,107,2.2,0.6111111111111112
2018-05-31 00:00:00,MATO GROSSO,SÃO JOSÉ DO RIO CLARO,-56.7214,-13.4467,207.9,1.7,1.6,22.2,0.5,0.0,23.0,94,70,2.2,0.7999999999999999
2018-05-31 00:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,127.9,0.9,10.7,14.7,0.6,0.0,23.5,93,93,1.8,0.4
2018-05-31 00:00:00,MATO GROSSO,TANGARÁ DA SERRA,-57.4907,-14.6214,116.9,1.5,2.0,7.0,0.5,0.0,23.8,94,40,2.4,0.9090909090909091
2018-05-31 00:00:00,MATO GROSSO,UNIÃO DO SUL,-54.3696,-11.5309,216.0,1.6,6.6,31.7,0.8,0.0,24.0,93,100,1.7,0.37
2018-05-31 00:00:00,MATO GROSSO,VILA RICA,-51.1186,-10.0137,76.9,0.2,13.3,3.0,0.4,0.0,22.8,94,102,2.3,0.9
2018-05-31 12:00:00,MATO GROSSO,BRASNORTE,-58.005,-12.1227,139.8,0.2,6.6,15.2,0.4,,24.0,93,89,2.6,1.0
2018-05-31 12:00:00,MATO GROSSO,NOVA BANDEIRANTES,-57.814,-9.8494,92.0,0.1,6.0,6.2,0.2,,25.6,93,88,3.1,1.0
2018-05-31 12:00:00,MATO GROSSO,NOVA MARINGÁ,-57.0923,-13.0314,159.2,0.4,10.6,23.7,0.5,,23.5,93,73,2.7,0.5
2018-05-31 12:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,112.4,0.3,12.7,4.5,0.5,,24.1,92,100,2.8,0.4
2018-06-01 00:00:00,MATO GROSSO,ALTA FLORESTA,-56.084,-9.8715,93.6,0.5,7.0,2.8,0.3,0.0,24.5,93,103,1.9,0.8999999999999999
2018-06-01 00:00:00,MATO GROSSO,BOM JESUS DO ARAGUAIA,-51.5057,-12.1729,137.5,1.1,9.9,8.9,0.9,0.0,23.1,89,89,2.5,0.7666666666666667
2018-06-01 00:00:00,MATO GROSSO,BRASNORTE,-58.005,-12.1227,129.6,0.8,0.4,12.7,0.1,0.0,24.0,93,81,2.3,0.4
2018-06-01 00:00:00,MATO GROSSO,CAMPOS DE JÚLIO,-59.2645,-13.7224,98.0,0.5,6.1,8.8,0.1,0.0,24.6,91,13,1.9,1.0
2018-06-01 00:00:00,MATO GROSSO,CANARANA,-52.2691,-13.5565,85.2,0.6,10.7,0.0,0.3,0.0,22.6,92,96,2.3,0.7565217391304347
2018-06-01 00:00:00,MATO GROSSO,CLÁUDIA,-54.8763,-11.5057,117.9,0.4,4.9,6.5,0.3,0.0,23.3,93,81,2.0,0.4
2018-06-01 00:00:00,MATO GROSSO,COLNIZA,-59.2197,-9.4561,100.0,0.1,2.0,7.5,0.1,0.0,24.0,98,266,1.2,0.3
2018-06-01 00:00:00,MATO GROSSO,COMODORO,-59.7869,-13.6581,99.3,0.4,4.7,7.8,0.1,0.0,24.2,94,335,1.9,0.7999999999999999
2018-06-01 00:00:00,MATO GROSSO,COTRIGUAÇU,-58.5654,-9.9033,102.2,0.3,1.1,8.3,0.1,0.0,24.9,95,317,1.4,0.7
2018-06-01 00:00:00,MATO GROSSO,CUIABÁ,-56.0991,-15.5987,193.0,4.4,0.1,22.1,7.4,0.0,24.7,92,26,2.5,1.0
2018-06-01 00:00:00,MATO GROSSO,CÁCERES,-57.6853,-16.0659,111.5,0.6,5.1,8.6,0.3,0.0,26.6,92,42,2.4,0.5
2018-06-01 00:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,121.4,0.3,5.7,6.0,0.4,0.0,23.0,94,80,2.2,0.596551724137931
2018-06-01 00:00:00,MATO GROSSO,GAÚCHA DO NORTE,-53.2544,-13.1814,124.9,0.5,4.1,5.9,0.3,0.0,22.7,93,88,2.4,0.9800000000000001
2018-06-01 00:00:00,MATO GROSSO,IPIRANGA DO NORTE,-56.1531,-12.2408,102.0,0.4,8.4,5.2,0.4,0.0,23.3,94,83,2.7,0.20000000000000004
2018-06-01 00:00:00,MATO GROSSO,ITANHANGÁ,-56.6418,-12.2323,197.4,0.5,4.4,21.7,0.5,0.0,23.3,94,86,2.7,0.7307692307692307
2018-06-01 00:00:00,MATO GROSSO,ITAÚBA,-55.2485,-11.008,132.9,1.2,4.1,8.5,0.5,0.0,24.0,92,90,2.2,0.3
2018-06-01 00:00:00,MATO GROSSO,JUÍNA,-58.757,-11.4231,178.2,1.2,3.2,21.3,0.4,0.0,24.5,94,17,1.5,1.0
2018-06-01 00:00:00,MATO GROSSO,LUCIARA,-50.668,-11.2234,83.4,0.2,12.3,0.4,0.6,0.0,24.1,89,95,3.1,0.9125
2018-06-01 00:00:00,MATO GROSSO,NOVA BANDEIRANTES,-57.814,-9.8494,102.2,0.3,1.7,8.4,0.1,0.0,25.2,93,63,1.6,-999.0
2018-06-01 00:00:00,MATO GROSSO,NOVA MARINGÁ,-57.0923,-13.0314,373.6,1.7,0.6,45.9,0.6,0.0,23.2,93,70,2.8,0.5763157894736842
2018-06-01 00:00:00,MATO GROSSO,NOVA MONTE VERDE,-57.4673,-9.9797,136.0,0.6,2.4,14.0,0.2,0.0,25.2,92,80,2.3,1.0
2018-06-01 00:00:00,MATO GROSSO,NOVA MUTUM,-56.0849,-13.8255,100.4,0.5,6.6,4.2,0.3,0.0,23.7,92,52,2.4,0.7
2018-06-01 00:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,100.7,0.3,7.7,3.4,0.3,0.0,23.2,93,78,2.4,0.76875
2018-06-01 00:00:00,MATO GROSSO,NOVO MUNDO,-55.178,-9.9753,101.1,0.9,5.4,3.2,0.3,0.0,24.3,92,92,2.0,0.8857142857142858
2018-06-01 00:00:00,MATO GROSSO,PARANATINGA,-54.0524,-14.4265,87.2,0.7,8.7,0.0,0.3,0.0,21.0,94,69,2.9,0.9266666666666666
2018-06-01 00:00:00,MATO GROSSO,PEIXOTO DE AZEVEDO,-54.992,-10.2429,118.8,1.5,3.8,5.2,0.3,0.0,24.4,92,91,2.1,0.8
2018-06-01 00:00:00,MATO GROSSO,POCONÉ,-56.623,-16.2634,113.7,1.3,4.4,7.3,0.6,0.0,26.5,90,25,2.3,0.9888888888888889
2018-06-01 00:00:00,MATO GROSSO,PORTO ALEGRE DO NORTE,-51.6392,-10.8793,179.3,1.5,11.7,18.4,1.2,0.0,23.3,90,78,2.7,1.0
2018-06-01 00:00:00,MATO GROSSO,QUERÊNCIA,-52.2082,-12.5942,84.5,0.3,10.7,0.1,0.4,0.0,22.7,91,88,2.1,0.5071428571428571
2018-06-01 00:00:00,MATO GROSSO,SAPEZAL,-58.8146,-13.548,103.7,0.6,4.3,9.7,0.1,0.0,24.6,90,33,2.0,0.7681818181818181
2018-06-01 00:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,81.2,0.2,12.2,0.0,0.7,0.0,24.0,88,103,2.8,0.43333333333333335
2018-06-01 00:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,96.5,0.4,12.8,2.1,0.7,0.0,22.7,93,76,2.1,0.7999999999999999
2018-06-01 00:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,131.1,0.6,5.0,12.5,0.3,0.0,24.7,92,90,2.0,0.7789473684210527
2018-06-01 00:00:00,MATO GROSSO,TANGARÁ DA SERRA,-57.4907,-14.6214,120.5,1.4,2.2,8.9,0.5,0.0,25.1,91,37,2.3,0.9375
2018-06-01 00:00:00,MATO GROSSO,TAPURAH,-56.512,-12.7424,119.0,1.3,4.4,10.1,0.5,0.0,23.4,93,76,3.0,1.0
2018-06-01 00:00:00,MATO GROSSO,UNIÃO DO SUL,-54.3696,-11.5309,185.2,0.9,4.0,18.5,0.5,0.0,23.4,93,75,1.9,0.3
2018-06-01 00:00:00,MATO GROSSO,VERA,-55.2948,-12.295,120.5,0.4,6.9,6.4,0.5,0.0,23.2,94,80,2.3,1.0
2018-06-01 00:00:00,MATO GROSSO,ÁGUA BOA,-52.1618,-14.0523,92.5,0.8,8.1,0.1,0.3,0.0,22.2,92,100,2.3,0.9
2018-06-01 12:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,101.8,0.0,8.5,18.4,0.5,,23.7,94,79,2.7,0.3
2018-06-01 12:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,111.0,0.1,9.8,19.6,0.5,,23.7,93,72,3.0,0.7999999999999999
2018-06-01 12:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,79.2,0.1,16.0,11.1,0.1,,25.1,87,118,3.1,0.4
2018-06-01 12:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,104.2,0.2,11.3,4.4,0.6,,24.2,93,99,2.0,0.55
2018-06-02 00:00:00,MATO GROSSO,ARAGUAIANA,-51.8341,-15.7291,102.4,1.4,5.4,6.0,0.4,0.0,22.2,93,120,2.5,1.0
2018-06-02 00:00:00,MATO GROSSO,ARIPUANÃ,-59.444,-10.1758,105.7,0.2,2.2,10.9,0.1,0.0,24.6,98,218,1.0,0.3
2018-06-02 00:00:00,MATO GROSSO,BRASNORTE,-58.005,-12.1227,114.8,0.6,1.8,9.9,0.1,0.0,24.5,93,116,2.3,0.675
2018-06-02 00:00:00,MATO GROSSO,CAMPOS DE JÚLIO,-59.2645,-13.7224,174.4,0.9,5.1,14.3,0.2,0.0,22.6,95,139,2.2,0.7999999999999999
2018-06-02 00:00:00,MATO GROSSO,CANARANA,-52.2691,-13.5565,94.2,0.7,11.3,3.5,0.2,0.0,22.6,91,127,2.2,0.9400000000000001
2018-06-02 00:00:00,MATO GROSSO,CLÁUDIA,-54.8763,-11.5057,107.5,0.2,8.9,10.0,0.6,0.0,23.5,94,119,2.4,0.4842105263157894
2018-06-02 00:00:00,MATO GROSSO,COLNIZA,-59.2197,-9.4561,111.9,0.3,0.8,11.0,0.0,0.0,25.0,98,219,0.8,0.6
2018-06-02 00:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,115.9,0.3,7.4,9.5,0.6,0.0,22.5,96,117,2.7,0.4782608695652174
2018-06-02 00:00:00,MATO GROSSO,GAÚCHA DO NORTE,-53.2544,-13.1814,96.9,0.2,5.6,4.2,0.1,0.0,22.3,94,124,2.4,0.9842105263157894
2018-06-02 00:00:00,MATO GROSSO,ITANHANGÁ,-56.6418,-12.2323,191.4,0.5,2.8,22.1,0.4,0.0,23.4,95,111,2.4,0.79
2018-06-02 00:00:00,MATO GROSSO,NOVA MARINGÁ,-57.0923,-13.0314,319.1,1.8,3.3,37.6,0.6,0.0,23.2,94,98,2.4,0.6086206896551724
2018-06-02 00:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,405.8,4.0,5.7,54.8,1.7,0.0,22.5,95,103,2.5,0.6744897959183673
2018-06-02 00:00:00,MATO GROSSO,PEIXOTO DE AZEVEDO,-54.992,-10.2429,117.9,1.5,3.1,10.7,0.3,0.0,25.5,91,118,1.9,0.6
2018-06-02 00:00:00,MATO GROSSO,QUERÊNCIA,-52.2082,-12.5942,119.9,0.7,11.8,10.3,0.4,0.0,22.7,92,120,2.3,0.4
2018-06-02 00:00:00,MATO GROSSO,SANTA CARMEM,-55.2788,-11.9746,104.2,0.2,8.5,8.3,0.7,0.0,23.1,95,118,2.5,0.4000000000000001
2018-06-02 00:00:00,MATO GROSSO,SINOP,-55.5176,-11.8508,100.4,0.3,8.5,8.0,0.8,0.0,23.4,94,118,2.4,0.56
2018-06-02 00:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,73.0,0.2,15.7,1.9,0.2,0.0,24.1,90,110,2.8,0.4
2018-06-02 00:00:00,MATO GROSSO,SÃO JOSÉ DO RIO CLARO,-56.7214,-13.4467,122.7,0.7,3.3,8.6,0.3,0.0,22.9,95,76,2.5,0.7
2018-06-02 00:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,116.3,0.6,13.2,12.8,0.6,0.0,22.9,94,97,2.6,0.6473684210526316
2018-06-02 00:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,157.4,0.9,3.3,18.8,0.3,0.0,25.2,92,109,1.8,0.5095238095238095
2018-06-02 00:00:00,MATO GROSSO,TANGARÁ DA SERRA,-57.4907,-14.6214,120.5,1.5,2.5,8.9,0.5,0.0,23.9,94,128,1.7,1.0
2018-06-02 00:00:00,MATO GROSSO,UNIÃO DO SUL,-54.3696,-11.5309,151.9,0.5,8.4,18.1,0.7,0.0,23.5,94,113,2.5,0.3
2018-06-02 12:00:00,MATO GROSSO,ALTA FLORESTA,-56.084,-9.8715,107.5,0.2,7.1,14.4,0.5,,24.8,93,105,2.7,1.0
2018-06-02 12:00:00,MATO GROSSO,COLNIZA,-59.2197,-9.4561,110.6,0.0,3.6,13.2,0.1,,24.5,96,132,2.3,0.2
2018-06-02 12:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,177.7,0.6,12.5,11.4,0.5,,22.3,94,121,2.2,0.3625
2018-06-02 12:00:00,MATO GROSSO,GAÚCHA DO NORTE,-53.2544,-13.1814,89.8,0.1,11.2,1.0,0.1,,22.7,91,134,2.4,1.0
2018-06-02 12:00:00,MATO GROSSO,NOVA MARINGÁ,-57.0923,-13.0314,509.4,4.0,7.1,77.6,1.9,,22.5,95,139,2.8,0.35
2018-06-02 12:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,955.9,9.2,14.2,125.0,3.5,,22.0,94,123,2.4,0.65
2018-06-02 12:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,105.7,0.3,10.7,8.9,0.3,,24.1,93,120,1.9,0.7428571428571429
2018-06-03 00:00:00,MATO GROSSO,ALTA FLORESTA,-56.084,-9.8715,95.8,0.3,11.0,6.8,0.4,0.0,24.6,93,145,1.9,0.85
2018-06-03 00:00:00,MATO GROSSO,ALTO BOA VISTA,-51.3744,-11.6724,119.6,0.8,11.6,8.6,0.4,0.0,24.7,90,137,1.7,0.95
2018-06-03 00:00:00,MATO GROSSO,BRASNORTE,-58.005,-12.1227,204.2,0.2,21.7,19.6,0.8,0.0,22.0,93,153,2.8,0.6833333333333332
2018-06-03 00:00:00,MATO GROSSO,CONFRESA,-51.5699,-10.6437,83.9,0.3,10.0,3.6,0.2,0.0,25.0,91,129,1.9,0.9390243902439024
2018-06-03 00:00:00,MATO GROSSO,DIAMANTINO,-56.4364,-14.4036,96.7,0.3,9.8,11.9,0.2,0.0,19.9,96,190,4.5,0.65
2018-06-03 00:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,145.0,0.7,8.9,12.6,0.5,0.0,22.7,94,145,1.6,0.7666666666666667
2018-06-03 00:00:00,MATO GROSSO,GAÚCHA DO NORTE,-53.2544,-13.1814,84.8,0.1,10.1,2.8,0.1,0.0,22.7,93,147,1.8,0.3
2018-06-03 00:00:00,MATO GROSSO,ITIQUIRA,-54.1447,-17.2033,94.2,0.3,9.8,6.9,0.1,0.0,20.0,97,222,3.7,0.7959999999999999
2018-06-03 00:00:00,MATO GROSSO,JUÍNA,-58.757,-11.4231,381.8,4.0,11.1,60.9,2.1,0.0,21.7,95,153,2.0,0.5
2018-06-03 00:00:00,MATO GROSSO,NOVA MARINGÁ,-57.0923,-13.0314,157.0,1.0,9.0,18.3,0.5,0.0,21.4,94,169,3.1,0.4547169811320755
2018-06-03 00:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,177.7,0.7,11.0,14.9,0.5,0.0,22.8,93,163,1.8,0.6333333333333333
2018-06-03 00:00:00,MATO GROSSO,NOVO MUNDO,-55.178,-9.9753,117.0,0.7,9.6,8.7,0.5,0.0,24.9,91,137,1.8,0.64
2018-06-03 00:00:00,MATO GROSSO,PARANATINGA,-54.0524,-14.4265,101.8,1.2,5.3,3.5,0.2,0.0,21.7,93,162,2.4,0.9
2018-06-03 00:00:00,MATO GROSSO,PORTO DOS GAÚCHOS,-57.4132,-11.533,198.9,0.5,18.0,20.1,0.9,0.0,23.2,92,147,2.7,1.0
2018-06-03 00:00:00,MATO GROSSO,SINOP,-55.5176,-11.8508,98.2,0.3,10.5,3.1,0.5,0.0,23.3,93,142,1.9,0.7000000000000001
2018-06-03 00:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,79.5,0.2,12.2,0.1,0.1,0.0,25.7,89,138,1.9,0.4
2018-06-03 00:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,395.9,4.5,8.1,64.5,2.0,0.0,24.4,93,146,1.5,0.8928571428571429
2018-06-03 00:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,100.2,0.1,9.5,5.4,0.3,0.0,23.5,92,141,2.5,0.7357142857142858
2018-06-03 00:00:00,MATO GROSSO,TANGARÁ DA SERRA,-57.4907,-14.6214,92.3,0.2,7.2,12.1,0.1,0.0,17.0,98,172,3.9,0.8
2018-06-03 00:00:00,MATO GROSSO,TERRA NOVA DO NORTE,-55.1167,-10.5995,158.1,1.6,9.7,17.1,0.8,0.0,24.6,91,142,1.8,0.3
2018-06-03 00:00:00,MATO GROSSO,UNIÃO DO SUL,-54.3696,-11.5309,228.1,1.6,8.9,27.2,0.8,0.0,23.7,93,145,1.9,0.6571428571428571
2018-06-03 00:00:00,MATO GROSSO,VILA RICA,-51.1186,-10.0137,169.8,1.3,7.7,18.2,0.6,0.0,24.5,93,126,2.3,0.7
2018-06-03 00:00:00,MATO GROSSO,ÁGUA BOA,-52.1618,-14.0523,85.2,0.5,13.2,3.0,0.2,0.0,22.1,91,144,2.5,0.9
2018-06-03 12:00:00,MATO GROSSO,NOVA SANTA HELENA,-55.1781,-10.8497,196.3,0.5,11.7,23.0,0.7,,24.1,92,152,3.0,0.4
2018-06-04 00:00:00,MATO GROSSO,ALTO BOA VISTA,-51.3744,-11.6724,119.0,0.7,10.9,8.3,0.3,0.0,26.4,87,136,2.1,0.75
2018-06-04 00:00:00,MATO GROSSO,COCALINHO,-51.0002,-14.3903,79.9,0.4,19.9,2.0,0.2,0.0,22.9,88,177,2.2,0.95
2018-06-04 00:00:00,MATO GROSSO,CONFRESA,-51.5699,-10.6437,98.0,0.4,8.1,3.2,0.2,0.0,25.2,89,135,1.9,0.825
2018-06-04 00:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,93.8,0.1,10.4,7.0,0.1,0.0,22.4,93,195,2.5,0.6
2018-06-04 00:00:00,MATO GROSSO,PARANATINGA,-54.0524,-14.4265,101.8,0.8,9.7,6.0,0.1,0.0,21.2,93,190,2.9,1.0
2018-06-04 00:00:00,MATO GROSSO,PORTO ALEGRE DO NORTE,-51.6392,-10.8793,98.0,0.4,9.6,3.4,0.2,0.0,25.7,88,134,1.9,0.9
2018-06-04 00:00:00,MATO GROSSO,SANTA CARMEM,-55.2788,-11.9746,105.3,0.2,10.4,4.5,0.3,0.0,23.7,92,187,2.4,0.5
2018-06-04 00:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,77.2,0.2,14.9,1.5,0.1,0.0,27.1,87,139,1.9,0.9
2018-06-04 00:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,143.7,0.9,11.2,13.1,0.4,0.0,24.5,91,159,1.5,1.0
2018-06-04 00:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,121.2,0.1,12.9,6.8,0.2,0.0,23.3,92,168,3.6,0.8866666666666667
2018-06-04 00:00:00,MATO GROSSO,UNIÃO DO SUL,-54.3696,-11.5309,136.4,0.3,14.3,11.0,0.4,0.0,24.7,91,181,2.1,0.4
2018-06-04 00:00:00,MATO GROSSO,VILA RICA,-51.1186,-10.0137,103.3,0.5,7.4,4.0,0.1,0.0,24.2,91,139,1.8,0.5
2018-06-05 00:00:00,MATO GROSSO,CAMPO NOVO DO PARECIS,-57.8907,-13.6587,96.0,0.2,8.4,12.2,0.1,0.0,19.0,96,154,2.8,0.6
2018-06-05 00:00:00,MATO GROSSO,CAMPOS DE JÚLIO,-59.2645,-13.7224,103.1,0.5,5.7,7.7,0.1,0.0,18.9,96,165,2.4,1.0
2018-06-05 00:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,107.9,0.1,10.0,4.9,0.2,0.0,21.7,96,195,1.7,0.6
2018-06-05 00:00:00,MATO GROSSO,LUCIARA,-50.668,-11.2234,86.5,0.3,12.2,0.7,0.1,0.0,28.6,87,171,1.8,0.9400000000000001
2018-06-05 00:00:00,MATO GROSSO,NOVA CANAÃ DO NORTE,-55.7092,-10.6368,101.3,0.3,9.8,2.8,0.2,0.0,24.0,92,173,1.9,1.0
2018-06-05 00:00:00,MATO GROSSO,NOVA XAVANTINA,-52.352,-14.6794,106.2,0.7,11.3,7.7,0.3,0.0,22.0,91,173,2.2,0.7
2018-06-05 00:00:00,MATO GROSSO,NOVO MUNDO,-55.178,-9.9753,109.9,0.6,9.7,2.3,0.2,0.0,24.4,92,172,1.9,0.8666666666666667
2018-06-05 00:00:00,MATO GROSSO,PARANATINGA,-54.0524,-14.4265,104.2,0.7,11.6,5.0,0.2,0.0,19.8,94,190,2.2,1.0
